"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"NVAX","Novavax, Inc.","1.16","133367520","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NVLS","Novellus Systems, Inc.","42.9","3030241500","n/a","1988","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nvls",
"NVGN","Novogen Limited","2.3647","9659799.5","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NPSP","NPS Pharmaceuticals, Inc.","7.82","673372380","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/npsp",
"NTLS","NTELOS Holdings Corp.","18.92","401974320","n/a","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntls",
"NUAN","Nuance Communications, Inc.","21.4","6595587000","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NMRX","Numerex Corp.","8.55","128916900","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"PATH","NuPathe Inc.","3.11","45869390","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/path",
"NUTR","Nutraceutical International Corporation","15","149175000","n/a","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"NTRI","NutriSystem Inc","10.4","292177600","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","18.56","791639680","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVEC","NVE Corporation","53.33","257317250","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","12.14","7413327420","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","21.13","5219448080","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","15.41","858891760","n/a","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NYMX","Nymox Pharmaceutical Corporation","7.83","258358680","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","4.82","154750920","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"BKOR","Oak Ridge Financial Services, Inc.","4.55","8149050","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bkor",
"OVLY","Oak Valley Bancorp (CA)","7.37","56881660","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OBAF","OBA Financial Services, Inc.","15","63015000","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/obaf",
"OMPI","Obagi Medical Products, Inc.","12.79","237894000","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ompi",
"OBCI","Ocean Bio-Chem, Inc.","2.12","17186840","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","2.14","22285960","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","15.52","2043937440","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OSHC","Ocean Shore Holding Co.","12.02","87649840","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oshc",
"OCFC","OceanFirst Financial Corp.","14.48","270529840","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCLR","Oclaro, Inc.","2.42","124523520","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","12","76176000","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCLS","Oculus Innovative Sciences, Inc.","0.69","22410510","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ocls",
"OCZ","OCZ Technology Group Inc","4.98","335288460","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/ocz",
"OMEX","Odyssey Marine Exploration, Inc.","2.68","195087920","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"OPAY","Official Payments Holdings, Inc.","4.5","74889000","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/opay",
"OLCB","Ohio Legacy Corporation","1.0699","21093078.5","n/a","2002","Finance","Major Banks","http://www.nasdaq.com/symbol/olcb",
"OVBC","Ohio Valley Banc Corp.","19.852","79408000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"ODFL","Old Dominion Freight Line, Inc.","43.22","2482686460","n/a","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","10.27","70123560","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"OPOF","Old Point Financial Corporation","11.5","57028500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","1.5","21126000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","5.1","14025000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"ZEUS","Olympic Steel, Inc.","16.69","182004450","n/a","1985","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","11.61","117168120","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","10.13","226486540","n/a","2009","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OABC","OmniAmerican Bancorp, Inc.","19.69","221945680","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oabc",
"OMCL","Omnicell, Inc.","14.19","471363420","n/a","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"OVTI","OmniVision Technologies, Inc.","15.27","798819510","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/ovti",
"ASGN","On Assignment, Inc.","16.75","617505500","n/a","1992","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"ONNN","ON Semiconductor Corporation","6.82","3083574340","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/onnn",
"OTIV","On Track Innovations Ltd","1.59","49504650","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"OGXI","OncoGenex Pharmaceuticals Inc.","12.99","180755850","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ogxi",
"ONCY","Oncolytics Biotech, Inc.","3.63","258641130","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncy",
"ONTY","Oncothyreon Inc.","3.66","209081160","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"ONFC","Oneida Financial Corp.","9.75","68893500","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/onfc",
"ORCC","Online Resources Corporation","2.34","75062520","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/orcc",
"ONSM","Onstream Media Corporation","0.688","8319984","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/onsm",
"ONVI","Onvia, Inc.","3.85","32686500","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"ONXX","ONYX Pharmaceuticals, Inc.","43.83","2808407250","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onxx",
"OTEX","Open Text Corporation","49.07","2841054860","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPEN","OpenTable, Inc.","39.31","886479810","n/a","1995","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/open",
"OPXA","Opexa Therapeutics, Inc.","0.48","11063040","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxa",
"OPXAW","Opexa Therapeutics, Inc.","0.06","210000","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxaw",
"OPLK","Oplink Communications, Inc.","13.21","253830150","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oplk",
"OPNT","OPNET Technologies Inc.","26.38","595211940","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/opnt",
"OPXT","Opnext, Inc.","1.01","91207040","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/opxt",
"OBAS","Optibase Ltd.","1.2","22885200","n/a","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","2.85","17835300","n/a","1987","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"OPTR","Optimer Pharmaceuticals, Inc.","15.1","704339500","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/optr",
"OPHC","OptimumBank Holdings, Inc.","0.65","14567150","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"ORCL","Oracle Corporation","26.36","132481063320","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/orcl",
"OSUR","OraSure Technologies, Inc.","10.32","487331040","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","3.3","150707700","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/orbc",
"ORBT","Orbit International Corporation","3.74","17346120","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbt",
"ORBK","Orbotech Ltd.","10.06","435869620","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"OSH","Orchard Supply Hardware Stores Corporation","17.69","85106590","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/osh",
"ORCT","Orckit Communications, Limited","0.4","9107200","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/orct",
"ORLY","O&#39;Reilly Automotive, Inc.","95.32","12135665800","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/orly",
"OREX","Orexigen Therapeutics, Inc.","3.45","233709900","n/a","1994","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orex",
"SEED","Origin Agritech Limited","1.65","38581950","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/seed",
"ORIT","Oritani Financial Corp.","13.89","631689420","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"ORRF","Orrstown Financial Services Inc","7.55","60800150","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix International N.V.","38.99","717844890","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSIS","OSI Systems, Inc.","65.77","1300535980","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","5.95","195320650","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","0.94","18800000","n/a","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTT","Otelco, Inc.","5.73","75756330","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ott",
"OTTR","Otter Tail Corporation","21.16","763071920","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OUTD","Outdoor Channel Holdings, Inc.","6.57","167121090","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/outd",
"OVRL","Overland Storage, Inc.","2.2","60709000","n/a","1997","Technology","Electronic Components","http://www.nasdaq.com/symbol/ovrl",
"OSTK","Overstock.com, Inc.","6.3","146638800","n/a","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OXLC","Oxford Lane Capital Corp.","13.85","34001750","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXGN","OXiGENE, Inc.","0.881","14267795","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
"OXBT","Oxygen Biotherapeutics, Inc.","1.81","49586760","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/oxbt",
"OYOG","OYO Geospace Corporation","97.44","619036320","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oyog",
"PFIN","P & F Industries, Inc.","4.42","15987140","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","11.09","98911710","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PFCB","P.F.Chang&#39;s China Bistro, Inc.","51.33","1085732160","n/a","1998","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pfcb",
"PCAR","PACCAR Inc.","38.63","13786197140","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACR","Pacer International, Inc.","5.84","204277360","n/a","1986","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/pacr",
"PACB","Pacific Biosciences of California, Inc.","2.19","120038280","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PCBC","Pacific Capital Bancorp","45.45","1497123000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbc",
"PCBK","Pacific Continental Corporation (Ore)","9.2","169602000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PEIX","Pacific Ethanol, Inc.","0.66","57290640","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","6.25","104093750","n/a","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","8","80104000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PSUN","Pacific Sunwear of California, Inc.","1.39","93687390","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/psun",
"PCRX","Pacira Pharmaceuticals, Inc.","10.5","329847000","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcrx",
"PACW","PacWest Bancorp","22.78","848646120","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/pacw",
"PTIE","Pain Therapeutics","3.75","167745000","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptie",
"PLMT","Palmetto Bancshares, Inc. (SC)","6.5","82836000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/plmt",
"PMTI","Palomar Medical Technologies, Inc.","8.42","164257360","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/pmti",
"PAAS","Pan American Silver Corp.","16.32","1705325760","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/paas",
"PNRA","Panera Bread Company","145.54","4422232900","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pnra",
"PSOF","Pansoft Company Limited","3.91","20836390","n/a","2008","Technology","EDP Services","http://www.nasdaq.com/symbol/psof",
"PZZA","Papa John&#39;S International, Inc.","46.63","1130404460","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"PAMT","Parametric Sound Corp.","4.85","30981800","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/pamt",
"PMTC","Parametric Technology Corporation","20.98","2498801920","n/a","1989","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/pmtc",
"PRXL","PAREXEL International Corporation","26.17","1557245850","n/a","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PSTB","Park Sterling Bank","3.92","127964480","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
